User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
2622,1065.0,4,2.0,0,0,2,34,11,4,0
1696,2504.6,1,10.0,0,1,4,5,13,3,0
3650,3602.59,1,8.0,2,1,1,78,2,1,0
3295,2524.1000000000004,2,12.0,0,7,2,57,5,3,0
2237,3828.07,4,1.0,0,7,3,99,11,4,0
3406,104.87,3,1.0,1,7,0,12,1,1,0
1248,2588.8,3,18.0,2,0,2,56,3,0,0
1637,2869.52,2,5.0,0,0,3,36,2,4,0
4994,3807.41,4,12.0,1,4,1,40,6,1,0
1949,3806.34,2,23.0,2,0,2,75,12,3,1
2904,2524.1000000000004,1,3.0,0,3,1,11,2,3,0
4587,336.53,4,2.0,1,7,1,28,7,1,0
2111,3469.03,3,1.0,0,2,4,58,7,4,0
3710,2524.1000000000004,1,19.0,0,7,4,43,1,0,0
1175,1668.63,2,15.0,0,3,0,48,9,1,0
1722,1178.19,2,18.0,2,7,3,35,7,1,0
3473,603.19,2,20.0,2,2,3,44,4,0,0
4842,1479.24,4,21.0,1,7,2,14,3,0,0
4674,2295.16,2,5.0,3,0,0,14,10,0,0
1770,2390.66,1,8.0,1,2,1,9,7,1,0
2947,2915.78,4,5.0,2,3,1,27,3,4,0
1702,1815.53,4,4.0,1,4,0,12,11,3,0
3128,4599.89,1,12.0,0,1,1,48,8,1,0
1926,2481.87,3,18.0,2,0,0,71,14,4,0
1137,2121.51,4,5.0,0,5,2,39,13,4,0
4504,245.6,1,19.0,0,1,4,84,10,0,0
3517,2997.08,4,2.0,2,5,2,76,11,4,0
3397,3016.33,3,6.0,1,5,2,70,5,1,0
2149,2918.53,3,12.0,2,1,1,29,11,0,0
4952,2524.1000000000004,0,6.0,0,6,1,66,14,1,1
2940,3815.69,4,21.0,2,3,4,65,14,3,0
2891,2524.1000000000004,4,19.0,0,1,2,69,1,4,0
4380,301.82,1,19.0,2,4,0,41,6,3,0
2878,1594.04,1,15.0,0,5,1,118,11,1,0
2253,1596.97,0,13.0,0,7,2,56,11,0,0
2483,3286.94,1,6.0,0,4,3,66,3,0,0
2368,2245.83,3,6.0,0,7,3,58,8,4,0
1309,3888.48,2,23.0,0,6,3,74,7,3,0
2043,1925.23,4,7.0,2,0,2,108,14,4,0
4952,1111.93,0,10.0,2,4,3,92,6,1,0
4632,1458.3,4,9.0,0,1,4,1,4,4,0
4049,916.44,0,21.0,2,1,1,94,8,3,0
2670,993.47,2,18.0,2,5,3,64,3,0,0
2564,1088.11,0,2.0,0,1,2,119,10,1,0
2583,85.39,0,5.0,2,6,1,89,9,4,0
2500,3581.86,2,1.0,2,4,1,81,9,0,0
3316,2001.01,1,0.0,0,1,0,12,8,3,0
4074,2524.1000000000004,3,17.0,1,2,0,114,8,2,0
1769,1853.19,0,14.0,1,5,4,47,7,0,1
1015,4527.31,3,17.0,1,1,0,37,10,0,0
1605,2558.67,0,7.0,0,2,4,46,8,2,0
2381,4933.83,2,11.0,2,3,2,18,2,1,0
4717,2702.1,3,22.0,2,1,3,101,7,4,0
1812,4814.18,4,1.0,1,3,1,62,9,4,0
4910,1012.99,3,23.0,1,0,2,104,7,4,0
4204,1453.22,2,11.0,0,7,0,68,8,1,0
4383,3501.35,1,15.0,0,7,0,67,3,1,0
2990,4934.17,1,17.0,1,6,1,96,1,1,0
3529,4127.36,3,7.0,2,0,1,106,7,3,0
1894,2770.76,2,18.0,1,6,2,36,4,0,0
2567,430.34,1,6.0,2,0,3,52,3,1,1
4376,1825.07,1,10.0,0,1,4,90,6,4,0
3316,436.7,1,12.0,2,7,4,105,14,4,0
1413,1559.85,3,7.0,0,5,3,47,14,0,0
1024,1297.67,1,22.0,2,5,4,32,2,4,0
3004,1945.83,2,8.0,0,2,3,99,4,2,0
1315,4187.2,2,6.0,0,7,0,31,3,1,0
1570,756.13,4,9.0,1,5,2,26,3,3,0
1724,1533.79,1,9.0,1,6,2,40,2,3,0
4739,1309.28,4,3.0,1,3,4,83,4,4,0
4055,1484.23,4,18.0,0,1,3,4,11,0,0
2849,1806.31,1,17.0,0,7,2,94,8,0,0
2299,2524.1000000000004,4,18.0,1,6,3,108,2,4,0
2953,2524.1000000000004,1,23.0,1,5,1,38,6,0,0
1388,2103.41,0,13.0,0,6,0,119,13,4,0
3769,2524.1000000000004,2,7.0,0,2,1,13,4,0,0
1443,2340.95,0,11.0,2,0,1,84,11,3,0
4046,926.24,3,2.0,2,5,3,43,6,3,0
4498,1084.57,3,13.0,1,7,3,53,13,1,0
4128,1428.78,4,11.0,0,0,3,98,14,1,0
3744,628.18,0,16.0,2,2,4,5,14,4,0
1970,3606.99,0,23.0,0,6,0,12,6,1,0
4637,3960.77,1,15.0,1,1,3,12,12,4,0
3768,1974.45,4,8.0,1,3,1,99,12,4,0
3415,3446.52,2,12.0,0,1,3,21,4,0,0
2964,1947.83,0,5.0,0,1,1,57,11,0,0
3389,824.57,0,18.0,2,4,2,91,13,4,0
2828,1988.85,1,5.0,0,6,4,17,3,1,0
4923,2787.15,1,7.0,0,0,0,7,11,1,0
1303,209.77,2,6.0,2,4,3,11,4,3,0
1763,3274.15,4,17.0,2,1,4,90,3,3,1
4445,3714.33,1,3.0,0,7,2,23,4,0,0
2973,4300.55,3,12.0,2,4,0,64,12,3,0
1815,518.34,0,12.0,1,4,1,100,7,4,0
3159,5.47,3,19.0,2,2,1,52,12,0,0
1877,370.97,3,21.0,0,3,4,66,13,4,0
4077,4620.96,0,6.0,0,7,4,34,4,1,0
3977,3828.95,0,21.0,2,1,1,57,6,1,0
1702,4178.0,1,6.0,2,3,1,63,14,1,0
3893,2587.48,4,13.0,0,1,1,1,2,0,0
1943,2635.97,0,17.0,2,0,0,34,3,3,0
3326,1496.04,4,20.0,2,7,0,91,8,3,0
3429,4214.55,0,12.0,0,5,3,1,4,3,0
4923,4149.7,3,17.0,0,6,2,115,2,0,0
3060,1963.9,3,4.0,0,4,1,32,4,3,0
1302,1649.69,2,13.0,0,5,1,82,12,0,0
2579,3693.17,1,16.0,2,6,0,111,10,4,0
4688,135.71,1,1.0,0,6,0,107,7,1,0
1159,4300.44,0,6.0,0,4,1,53,4,1,0
3201,2234.01,0,23.0,1,4,1,106,9,0,0
3801,2524.1000000000004,1,12.0,0,3,4,80,8,4,0
3228,3347.04,2,21.0,2,5,3,73,1,4,0
4597,3230.52,0,10.0,2,1,1,52,7,1,0
2203,1333.54,4,8.0,0,2,4,105,7,1,0
3424,4716.68,0,18.0,1,4,1,55,7,1,0
4875,4931.72,4,11.0,1,6,2,2,7,4,0
3823,2632.32,4,3.0,1,2,4,48,2,4,0
2191,2809.1,3,18.0,1,3,0,17,1,3,0
4285,2773.82,3,20.0,3,0,3,66,2,1,0
2173,2431.51,2,12.0,0,1,0,37,10,3,0
3063,2524.1000000000004,3,9.0,0,4,2,108,10,1,0
2114,1227.54,4,16.0,0,0,2,36,12,4,0
2143,544.25,2,3.0,0,1,1,100,5,4,0
2979,4648.09,3,12.0,1,1,2,15,12,1,1
1252,1069.13,3,22.0,0,5,2,97,10,4,1
4131,3747.03,4,22.0,1,3,3,16,3,1,0
4337,2524.1000000000004,0,6.0,0,2,4,29,4,0,0
2432,4801.13,2,12.0,2,5,3,76,12,4,0
3078,2524.1000000000004,3,13.0,0,3,4,15,5,1,0
4092,4594.0,4,15.0,1,1,4,40,12,4,0
1730,4755.17,3,19.0,0,0,1,84,4,1,0
4664,426.7,0,16.0,1,0,4,91,2,3,0
3336,2169.78,1,5.0,0,5,1,46,12,3,0
4614,3242.26,2,15.0,2,2,4,6,5,4,1
1497,4013.27,2,12.0,1,7,0,104,10,1,0
4817,1211.15,4,21.0,0,1,1,59,11,0,0
4545,4573.45,4,21.0,0,1,0,20,2,1,0
2428,1108.78,3,21.0,1,4,1,78,8,3,0
1547,4331.55,2,4.0,0,4,3,33,10,4,0
1960,2566.0,3,22.0,2,4,0,78,3,0,1
1131,2579.53,1,18.0,1,1,3,91,10,1,0
2347,1873.16,2,19.0,0,6,1,56,1,3,0
1857,522.01,1,5.0,0,1,1,26,14,0,0
2155,1738.71,3,20.0,0,5,3,113,13,1,0
3032,2136.55,0,23.0,0,7,4,31,7,4,0
1520,2397.71,1,11.0,2,5,3,13,7,4,0
1029,3696.78,0,10.0,2,7,0,18,4,4,0
3674,1763.59,2,13.0,2,1,1,1,2,1,0
4372,2035.93,0,11.0,0,7,2,79,3,4,0
3051,4530.96,0,7.0,2,0,1,98,6,3,1
4396,3764.07,3,10.0,2,5,2,37,12,1,0
1508,119.16,3,9.0,2,2,3,47,12,4,0
2260,4061.38,3,14.0,2,1,0,111,6,4,0
2558,4949.77,3,12.0,2,0,3,114,11,4,0
1015,4699.14,2,1.0,2,5,4,93,5,4,0
4605,4180.6,3,0.0,2,7,1,5,13,3,0
1996,3147.72,2,12.0,2,4,2,36,13,4,0
2607,1394.57,2,5.0,1,2,3,76,11,1,0
2839,3273.88,0,12.0,1,5,2,104,8,4,0
4517,3479.48,2,19.0,3,2,0,52,4,0,0
3016,1411.38,3,1.0,1,5,1,96,8,4,0
4574,1280.37,4,13.0,2,7,1,118,11,4,0
4003,1987.63,0,15.0,1,2,0,7,12,1,0
2253,3207.53,2,12.0,0,3,0,39,7,4,0
4178,1468.85,0,6.0,0,7,1,11,14,3,0
2743,2780.55,2,17.0,1,3,1,113,5,0,0
4460,4496.69,2,13.0,0,6,1,54,12,4,0
4791,1479.03,0,12.0,1,3,0,23,3,4,0
3310,4830.04,0,3.0,1,1,1,26,13,1,0
4634,2369.37,1,13.0,2,4,0,18,4,3,0
2088,509.04,1,23.0,0,4,4,6,12,0,0
3312,279.92,3,9.0,0,4,3,22,14,0,0
2361,1696.68,2,3.0,1,5,3,55,6,0,0
4372,1297.5,0,2.0,1,7,0,67,12,4,0
1377,4219.35,4,23.0,2,6,3,110,8,3,0
2198,3689.5,0,4.0,0,0,1,73,6,0,0
4010,4423.31,1,21.0,1,1,1,102,3,2,0
4223,2948.32,0,13.0,3,1,3,85,6,0,0
1475,2180.11,4,1.0,2,5,0,48,13,1,0
2289,1356.49,0,21.0,0,7,2,84,13,1,0
1328,2917.63,0,23.0,2,6,2,103,11,3,0
2839,3092.03,4,17.0,1,0,4,114,14,1,0
2186,1967.77,1,17.0,0,0,1,6,12,1,0
1437,4683.29,0,20.0,2,2,3,43,8,0,0
4414,3201.57,1,3.0,0,0,0,54,1,3,0
2390,4188.22,4,19.0,1,6,0,30,1,0,0
4536,3103.85,0,4.0,0,2,4,79,12,3,0
2773,1586.1,0,22.0,2,6,2,107,2,0,0
2222,3684.41,2,1.0,1,7,1,103,13,2,0
2523,1155.12,3,18.0,2,1,3,119,12,4,0
3063,2985.06,4,3.0,2,4,4,64,14,0,0
2844,2014.82,1,5.0,0,4,2,106,7,4,0
2319,753.67,4,12.0,2,1,3,53,1,1,0
1867,2524.1000000000004,2,14.0,2,2,2,78,6,4,0
3558,1554.85,4,19.0,2,5,1,58,1,0,0
2811,565.55,3,20.0,1,3,3,2,2,4,0
1983,4120.02,4,23.0,0,2,3,51,6,3,0
2262,2495.42,1,0.0,0,6,4,52,5,1,0
3628,1735.05,1,2.0,0,1,3,27,1,4,0
2324,2527.3,3,10.0,1,0,1,22,3,0,0
3053,3774.14,2,7.0,1,3,2,54,2,0,0
4291,96.39,0,12.0,0,6,3,2,13,4,0
2018,2736.03,0,8.0,0,4,2,68,1,3,0
2789,2398.36,3,14.0,1,5,2,43,4,1,0
4524,4465.89,3,22.0,0,7,0,51,7,3,0
4504,2782.08,1,9.0,0,0,0,81,6,4,0
1806,690.93,3,16.0,1,5,4,55,12,3,0
2893,1946.47,1,6.0,0,0,4,100,7,4,0
2409,3107.24,4,7.0,0,4,0,33,6,0,0
3666,234.44,1,16.0,1,7,2,3,1,4,0
2318,4423.82,1,16.0,2,2,4,32,1,1,0
2141,343.57,4,12.0,1,0,3,54,3,3,0
1404,157.8,1,12.0,2,0,2,15,11,0,0
4751,15.07,0,5.0,1,3,4,36,3,3,0
4044,3420.3,1,15.0,2,6,4,17,7,4,0
2786,2282.32,3,14.0,1,0,1,25,7,1,0
1593,518.57,1,12.0,1,0,4,10,12,4,0
3613,4281.76,4,14.0,0,6,1,113,6,1,0
3799,1017.59,3,6.0,1,3,4,61,5,1,0
4949,1634.99,4,12.0,2,7,2,86,3,1,0
1011,892.72,4,19.0,1,2,2,70,7,1,0
4280,2524.1000000000004,0,9.0,0,0,1,6,7,1,0
3212,3791.54,2,4.0,1,0,4,112,6,1,0
3925,3621.15,0,13.0,0,2,0,34,3,4,0
2317,224.76,4,15.0,0,6,0,3,1,1,0
4982,2615.9,4,20.0,0,7,3,79,12,1,0
2542,2879.38,4,12.0,0,5,1,110,9,2,0
3125,1915.69,4,8.0,2,5,2,87,12,1,1
4505,1612.17,4,15.0,2,1,1,91,1,3,0
4648,4260.45,0,14.0,1,6,0,33,14,4,0
1613,119.97,2,10.0,0,2,3,85,9,4,0
2986,3128.65,4,2.0,1,5,1,54,13,3,0
1868,1974.26,2,10.0,2,3,1,8,14,3,1
1811,3331.42,3,12.0,0,2,2,77,8,4,0
2822,993.6,1,0.0,2,2,1,14,5,4,0
4754,1197.1,4,17.0,0,0,4,11,14,1,0
4148,2936.33,4,13.0,0,4,2,82,14,0,0
4119,4899.79,4,17.0,0,2,1,19,9,4,0
1766,4873.54,1,21.0,1,7,1,67,6,4,0
1081,1248.66,2,23.0,0,7,2,13,13,1,0
4966,516.24,0,12.0,2,0,2,52,2,1,0
2744,2953.76,4,12.0,1,2,0,23,13,1,1
3256,2102.81,1,12.0,0,4,0,2,10,0,0
4516,2524.1000000000004,3,0.0,1,6,2,52,1,0,0
4667,2642.28,1,12.0,1,1,3,63,4,2,0
1521,2555.38,4,22.0,2,0,4,55,1,3,0
4100,3234.07,2,1.0,2,5,1,60,14,0,0
2327,636.46,2,9.0,2,4,2,8,14,0,0
1993,3387.42,3,12.0,2,6,0,66,3,0,0
3512,2445.16,4,10.0,2,2,1,32,4,1,0
2525,4101.63,3,6.0,0,1,1,20,13,1,0
2469,697.84,3,21.0,0,2,0,48,8,1,0
3675,1507.23,4,13.0,1,3,1,12,1,4,1
2513,4751.48,2,12.0,2,5,3,22,1,4,0
1780,2767.6,2,0.0,1,2,0,28,5,1,0
2451,4646.86,2,8.0,0,2,3,19,8,4,0
1558,3446.73,2,2.0,2,6,3,54,1,3,0
4430,4632.52,2,4.0,0,0,4,26,13,4,0
4007,1592.54,3,7.0,2,5,1,101,5,4,0
3138,457.22,0,13.0,2,0,3,53,9,3,0
3037,4012.2,4,17.0,0,2,3,85,7,1,0
4124,4023.32,0,19.0,0,5,2,59,7,0,0
2753,3096.04,3,4.0,2,0,4,47,6,1,0
1859,2899.95,4,8.0,3,6,4,35,1,3,0
2612,2524.1000000000004,3,17.0,3,2,4,79,11,4,0
4275,886.61,4,21.0,2,5,1,99,5,3,0
1555,3084.61,1,22.0,2,3,0,83,1,0,0
1155,253.6,3,11.0,2,2,1,90,8,0,0
3049,708.62,3,1.0,0,3,1,33,1,1,0
2380,2189.18,1,3.0,0,2,4,19,7,1,0
1824,4106.93,2,3.0,0,2,0,80,10,4,0
2592,3667.0,1,15.0,2,0,0,8,4,1,0
3849,4870.45,1,21.0,2,1,4,25,10,1,0
4030,229.02,0,17.0,0,7,2,105,10,0,0
2081,1909.85,0,4.0,2,4,3,63,2,4,0
4325,798.16,2,4.0,1,5,0,71,2,1,0
2203,2524.1000000000004,0,11.0,1,7,2,97,4,1,0
1492,1325.67,2,6.0,2,6,4,93,10,3,0
1668,1226.14,1,21.0,1,2,2,9,3,1,0
4106,2103.04,0,10.0,0,3,2,105,4,4,0
1074,704.71,2,9.0,1,5,0,98,9,0,0
3991,2445.4,2,3.0,1,4,0,63,5,0,0
4360,4600.89,0,5.0,0,7,2,31,6,1,0
1370,3742.2,4,12.0,0,1,1,117,12,3,0
1586,4211.68,0,12.0,0,0,2,113,8,1,0
1328,4024.62,2,10.0,3,0,0,63,11,3,0
1589,1951.18,4,12.0,0,4,1,58,14,1,0
2790,3546.26,0,22.0,0,7,1,58,12,0,0
1776,3772.51,1,10.0,1,1,1,24,13,1,0
3022,1032.21,3,15.0,0,0,4,66,4,0,0
3351,4302.01,0,22.0,1,4,1,52,10,3,0
1578,2291.45,0,2.0,0,0,4,105,11,0,0
1220,86.72,3,1.0,2,0,4,70,3,4,1
4026,3218.7,4,13.0,2,2,2,107,1,3,0
2187,3385.43,3,10.0,1,6,0,32,5,3,0
2503,2761.05,4,5.0,2,4,4,91,5,4,0
4526,1066.01,2,2.0,2,0,3,89,8,3,0
3422,2413.98,4,11.0,1,2,3,6,4,0,0
4291,2003.64,1,14.0,1,2,0,102,2,1,0
2707,4873.56,3,5.0,2,3,4,88,13,0,0
4325,4124.27,1,22.0,1,0,2,58,9,4,0
2745,3810.69,1,14.0,2,6,2,86,11,2,0
1187,909.46,3,3.0,0,3,3,2,3,3,0
2214,2524.1000000000004,4,20.0,0,0,1,2,10,1,0
4460,1901.66,1,16.0,1,3,3,25,5,0,0
4286,2465.67,1,16.0,0,0,2,70,9,1,0
4446,155.97,4,7.0,1,0,3,37,6,1,0
2109,2967.08,1,5.0,1,6,1,6,2,4,0
3521,1792.49,0,16.0,1,7,2,34,13,4,0
4689,2810.58,3,10.0,1,1,0,30,11,1,0
1843,2524.1000000000004,4,4.0,0,7,0,51,1,3,0
4879,1610.56,0,12.0,0,4,1,59,3,4,0
1530,3844.49,0,12.0,2,2,3,81,5,2,0
2070,2507.9,4,7.0,2,7,0,27,3,0,0
4136,3945.49,2,16.0,1,3,0,29,12,3,0
1962,3496.31,1,0.0,0,5,0,43,1,0,0
3522,4275.33,1,0.0,1,7,2,37,7,0,0
2169,42.18,2,6.0,1,1,2,21,12,0,0
3993,1310.32,2,19.0,3,7,1,24,8,0,0
4869,2746.26,2,10.0,0,6,4,33,4,1,0
2405,2524.1000000000004,1,22.0,1,6,3,42,13,4,0
4137,3400.55,3,11.0,0,1,2,93,8,1,0
1516,2285.66,1,20.0,0,6,2,55,7,0,1
4164,655.06,3,11.0,0,4,3,1,14,4,0
2888,2468.61,1,22.0,1,0,4,55,6,4,0
3473,2208.23,3,4.0,1,5,3,55,14,4,0
2491,3893.32,3,12.0,0,7,2,95,2,3,0
2117,49997.8,0,19.0,0,4,2,66,11,0,0
4689,1597.6,1,22.0,1,2,2,58,11,0,1
1132,453.15,3,5.0,1,4,3,68,3,3,0
4505,2524.1000000000004,0,14.0,1,2,4,17,8,0,0
4412,2198.48,1,3.0,1,4,2,119,9,0,0
1313,1737.58,3,16.0,2,1,1,116,9,0,0
1590,2778.84,0,14.0,1,3,1,115,13,4,0
4283,3561.08,2,22.0,1,4,4,5,14,1,0
2543,2524.1000000000004,3,23.0,0,2,2,63,8,4,0
4056,2483.6,0,14.0,0,7,0,85,1,4,0
3206,4310.55,3,4.0,1,0,4,5,5,0,0
4339,2278.56,1,9.0,2,0,2,94,12,0,0
3708,2608.6,0,8.0,1,7,0,65,6,3,0
2885,2436.53,1,23.0,0,1,1,107,2,1,0
2626,2524.1000000000004,0,1.0,0,7,2,73,5,4,1
1747,555.05,3,6.0,1,0,1,109,12,0,0
2497,636.15,1,7.0,2,6,1,4,4,3,0
1800,899.55,4,3.0,1,0,1,35,9,0,0
3457,3963.86,4,12.0,0,4,1,8,3,4,0
2497,1380.28,4,0.0,2,3,1,93,8,3,0
2379,4740.88,4,11.0,0,2,0,62,6,0,0
1679,4051.8,0,20.0,0,0,0,5,2,1,0
4264,3424.28,1,23.0,0,4,0,118,9,1,0
4770,3603.37,0,19.0,1,7,0,24,10,3,0
4342,242.92,1,15.0,1,2,0,100,7,3,0
3161,49997.8,4,16.0,0,0,1,89,1,1,0
1896,4705.58,2,13.0,0,2,1,69,8,0,1
2546,200.36,3,18.0,1,4,4,44,14,4,0
4126,1458.63,4,10.0,1,6,1,100,7,2,0
2793,262.3,4,2.0,0,7,1,118,14,4,0
3112,2850.86,2,3.0,2,4,2,118,8,4,0
1683,585.42,0,19.0,1,3,3,58,14,2,1
2295,2398.85,0,3.0,0,4,2,87,9,0,0
4573,3601.15,1,12.0,2,3,3,25,3,0,1
2685,826.37,3,4.0,2,1,1,46,5,3,1
2385,2524.1000000000004,1,6.0,2,7,1,101,9,4,1
3193,305.72,4,12.0,0,7,3,38,7,0,0
1942,752.37,0,22.0,3,7,1,60,2,1,0
4280,1404.15,4,12.0,2,6,3,113,12,0,1
2309,3981.51,4,12.0,1,5,0,96,3,1,0
2033,4251.43,0,3.0,0,0,1,20,6,1,0
3786,1105.8,4,7.0,0,5,0,51,2,1,0
3233,483.44,4,14.0,0,5,1,36,12,3,0
4645,4240.53,3,23.0,0,7,4,64,6,4,0
2620,3248.59,1,8.0,2,3,0,109,13,1,0
4535,793.49,3,15.0,2,5,2,118,7,4,0
4205,2790.8,2,11.0,0,2,1,51,10,0,0
3882,4362.5,3,13.0,0,1,2,104,6,4,0
1808,352.23,1,3.0,3,6,4,1,10,0,0
1170,423.19,3,3.0,0,1,2,82,7,2,0
3260,2524.1000000000004,2,22.0,0,0,1,119,10,4,0
2553,3263.05,4,5.0,2,0,4,30,4,0,0
4897,894.15,4,19.0,1,6,3,99,12,1,0
4573,4082.75,3,12.0,3,2,3,86,2,3,0
2595,3753.4,2,1.0,2,3,3,118,3,4,0
2623,2807.22,1,15.0,0,6,4,33,8,2,0
1026,584.76,2,10.0,1,7,1,103,2,3,0
2013,4941.16,3,12.0,0,3,1,17,10,0,0
2091,2452.72,0,12.0,2,5,1,108,3,1,1
3837,2263.11,0,5.0,1,1,4,4,11,3,0
1407,4977.87,2,5.0,1,5,0,61,14,1,0
4623,4320.02,3,21.0,0,0,3,5,9,3,0
2132,2284.56,2,16.0,2,7,0,22,5,4,0
1073,2096.92,3,14.0,0,3,0,45,11,2,0
3625,484.07,1,4.0,0,0,0,61,4,4,0
1679,4632.93,0,13.0,2,1,1,65,12,1,0
4333,4219.66,4,4.0,1,1,2,34,11,3,0
2391,1553.46,0,13.0,0,5,3,92,12,4,0
3833,3767.84,4,6.0,0,6,1,69,11,4,0
1848,3814.83,3,23.0,1,7,3,37,6,4,0
1869,1143.41,4,12.0,0,6,1,112,4,1,0
1236,3070.21,1,8.0,2,5,4,57,6,4,0
3774,1278.87,3,15.0,2,1,1,16,3,1,0
4437,3950.48,0,22.0,2,3,4,68,10,0,0
4357,773.28,0,23.0,2,1,0,99,3,0,0
3425,3346.19,2,15.0,0,2,2,32,12,1,0
3708,1633.43,4,7.0,1,1,2,10,12,4,0
3877,185.73,3,19.0,2,4,0,98,5,3,0
1905,622.9,4,11.0,2,4,0,17,3,1,0
3423,3276.22,1,19.0,0,4,2,1,11,3,0
1618,1203.37,1,22.0,1,2,1,23,4,3,0
3700,3157.02,2,11.0,2,2,1,41,1,1,0
4147,2077.04,3,1.0,3,4,4,18,8,3,0
2032,3465.1,3,22.0,2,7,0,109,14,0,0
3243,2467.28,4,8.0,0,1,1,75,6,4,0
3854,1546.19,2,5.0,2,6,1,115,2,1,0
4863,733.37,0,16.0,1,2,1,35,14,3,0
3940,1708.79,3,14.0,1,4,2,62,7,4,0
4701,3176.3,3,12.0,2,0,3,67,1,3,0
2313,3703.67,3,22.0,1,3,0,31,13,4,0
4132,805.9,2,17.0,1,1,0,51,14,3,0
3984,3323.04,1,6.0,1,6,4,93,12,3,1
4460,900.5,0,8.0,0,1,2,32,11,2,0
1846,1112.99,1,18.0,0,3,2,1,9,1,0
3865,2658.93,4,4.0,2,1,1,38,14,1,0
2923,1449.57,3,7.0,2,1,0,54,10,3,0
4634,3309.67,4,10.0,0,6,3,106,4,3,0
3611,4779.1,4,17.0,1,5,3,8,1,2,0
1633,748.72,3,8.0,2,4,0,96,11,0,0
3726,2854.7,2,12.0,1,7,3,50,4,3,0
2017,4616.88,4,8.0,0,5,4,81,11,0,0
1007,886.76,2,13.0,1,6,3,48,12,0,1
2392,1837.42,1,21.0,2,1,2,96,13,3,0
2068,622.47,0,10.0,1,5,0,110,14,4,0
3391,3211.98,0,18.0,1,4,2,99,11,1,0
2780,3347.37,0,23.0,0,6,1,24,5,4,0
3843,3322.59,0,21.0,0,7,2,85,7,4,0
4446,2712.92,2,19.0,2,7,3,11,12,2,0
2642,3732.57,1,16.0,0,0,0,24,13,3,0
4098,184.21,2,7.0,0,3,3,78,5,4,0
2216,4787.78,4,12.0,2,0,4,69,11,0,0
1848,1114.37,3,12.0,0,5,1,50,12,3,0
2380,612.2,4,9.0,0,3,0,47,6,1,1
1061,4705.97,2,13.0,2,0,0,24,8,1,0
2085,4153.03,4,14.0,0,3,3,87,2,0,0
3469,3825.53,4,23.0,2,7,2,18,8,1,0
2817,528.2,4,15.0,0,0,1,39,6,4,0
1632,4038.61,1,10.0,1,0,4,38,10,3,0
1791,3047.07,1,10.0,0,0,3,54,2,0,1
3598,3660.88,3,17.0,1,6,3,101,1,0,0
4451,4890.46,0,18.0,2,7,2,7,13,4,0
2300,976.23,2,19.0,0,6,0,37,3,3,0
3653,2524.39,2,1.0,1,5,1,106,7,0,0
2454,3767.99,1,1.0,1,6,0,91,9,3,0
2138,2171.11,1,12.0,3,3,3,52,13,4,0
2711,277.99,3,10.0,0,3,2,78,4,1,0
4192,561.64,2,14.0,0,0,1,102,9,4,0
1524,3012.45,2,3.0,0,2,0,40,7,0,0
3020,1428.6,3,12.0,0,4,2,109,8,4,0
1898,693.51,3,4.0,0,5,1,119,9,3,0
4487,1702.76,4,2.0,1,7,2,31,2,4,0
3210,1008.9,3,16.0,2,0,2,52,7,3,0
1786,124.58,4,12.0,2,3,0,116,10,3,0
3957,763.31,2,20.0,0,4,3,102,5,2,0
4759,4415.97,4,7.0,1,5,4,5,5,0,0
4029,65.13,0,6.0,0,0,3,51,7,4,0
2360,3870.38,1,12.0,2,7,4,5,13,3,0
3426,3768.54,4,16.0,2,2,2,77,5,1,0
4395,2823.37,0,14.0,1,3,4,45,5,4,0
1172,1046.2,3,12.0,0,2,0,97,4,3,0
1999,4390.91,3,6.0,0,2,4,107,1,4,0
2810,2378.0,3,0.0,2,6,3,88,10,3,0
1063,870.17,3,9.0,1,5,3,2,14,1,0
4172,2147.97,0,16.0,1,3,2,2,9,3,0
2345,978.61,1,12.0,2,1,1,65,13,1,0
1974,1883.16,4,22.0,1,1,1,75,3,0,1
1065,2485.96,1,23.0,2,5,2,55,9,4,0
2866,1802.7,4,4.0,0,4,2,47,5,1,0
4628,3286.94,1,8.0,1,1,3,67,4,4,0
2622,4679.91,0,23.0,0,0,2,72,10,2,0
1457,1744.01,0,10.0,0,6,2,35,9,4,0
2602,1781.92,3,10.0,2,6,3,94,3,1,0
3500,3692.82,2,7.0,0,3,0,33,10,0,0
4330,2655.3,0,4.0,0,7,1,90,11,1,0
2957,2147.05,0,13.0,1,2,3,70,13,0,0
2740,4069.97,3,18.0,0,4,0,62,4,1,0
2449,4455.73,2,9.0,0,2,1,72,9,0,0
4026,2954.98,0,23.0,2,7,2,89,12,0,0
2959,2524.1000000000004,0,23.0,0,0,1,101,1,4,1
3225,2334.1,1,17.0,1,2,4,26,7,4,0
2954,2524.33,4,14.0,2,5,1,59,1,3,0
1279,2163.88,4,17.0,1,2,0,21,12,4,0
3391,1315.85,1,22.0,2,4,2,89,8,0,0
2040,2364.25,4,12.0,0,6,4,100,12,3,0
3343,2235.5,3,6.0,2,7,1,84,8,0,0
3249,1051.42,2,16.0,0,5,2,21,4,1,0
1961,4517.64,0,8.0,1,0,2,37,5,3,0
3731,4427.28,4,3.0,0,5,3,34,9,1,0
2942,3799.28,0,12.0,2,6,0,89,1,4,0
